average_rating,brand,category,id,name,price,primary_category,sold,total_rating,url
4.7,Mai Lee,Ô Tô - Xe Máy - Xe Đạp,72103309,"Đệm Yên Xe Đạp Thể Thao Đàn Hồi Mềm Dày Thoáng Khí Cao Cấp Giúp Êm Mông Thoải Mái (Bản Nâng Cấp) Chống Trượt, Siêu Êm Có Lỗ Rãnh Thoát (Thân Rộng) Mai Lee",101300,Phụ kiện - Chăm sóc xe,788,227,https://tiki.vn/dem-yen-xe-dap-the-thao-dan-hoi-mem-day-thoang-khi-cao-cap-giup-em-mong-thoai-mai-ban-nang-cap-chong-truot-sieu-em-co-lo-ranh-thoat-than-rong-mai-lee-p72103308.html?
5.0,Napoli,Ô Tô - Xe Máy - Xe Đạp,106808903,Mũ Bảo Hiểm 1/2 Đầu Napoli Haley N120 Nhiều Màu - Freesize 54cm – 58cm,177000,Phụ kiện - Chăm sóc xe,1823,598,https://tiki.vn/mu-bao-hiem-1-2-dau-napoli-haley-n120-nhieu-mau-freesize-54cm-58cm-p74858683.html?
4.6,SHENGXIN,Ô Tô - Xe Máy - Xe Đạp,75337306,"Yên xe đạp thể thao , Carbon siêu êm , Chính hãng Shengxin , da PU cao cấp - Tặng kèm chuông ",109000,Phụ kiện - Chăm sóc xe,1648,465,https://tiki.vn/yen-xe-dap-the-thao-carbon-sieu-em-chinh-hang-shengxin-da-pu-cao-cap-tang-kem-chuong-p75337304.html?
4.8,Royal,Ô Tô - Xe Máy - Xe Đạp,57477007,Mũ Bảo Hiểm Royal M139 Kính Âm,530000,Phụ kiện - Chăm sóc xe,368,149,https://tiki.vn/mu-bao-hiem-royal-m139-kinh-am-p50392581.html?
4.5,OEM,Ô Tô - Xe Máy - Xe Đạp,107480541,Combo 4 Tấm Chắn Nắng Ô TÔ Núm Hít Cực Rẻo Hút Chắc Hàng Dầy Đẹp,48000,Phụ kiện - Chăm sóc xe,285,43,https://tiki.vn/combo-4-tam-chan-nang-o-to-num-hit-cuc-reo-hut-chac-hang-day-dep-p51058763.html?
4.5,TIDAMO Tinh Dầu Số 1,Ô Tô - Xe Máy - Xe Đạp,94715529,"Máy Xông Tinh Dầu Xe Hơi | Có Pin Tích Điện, Vỏ Kim Loại Nguyên Khối, Nút Cảm Ứng, Phun Tinh Dầu Trực Tiếp | Kèm Tinh Dầu (Tùy Chọn)",394000,Phụ kiện - Chăm sóc xe,587,144,https://tiki.vn/may-xong-tinh-dau-xe-hoi-co-pin-tich-dien-vo-kim-loai-nguyen-khoi-nut-cam-ung-phun-tinh-dau-truc-tiep-kem-tinh-dau-tuy-chon-p94715515.html?
5.0,VOLTRONIC,Ô Tô - Xe Máy - Xe Đạp,76131608,Dung Dịch Vệ Sinh Sên / Xích Voltronic IX69-K Chain Cleaner 600ml,185000,Phụ kiện - Chăm sóc xe,146,39,https://tiki.vn/dung-dich-ve-sinh-thang-dia-voltronic-ix69-k-chain-cleaner-600ml-p57983642.html?
4.6,KHONCC,Ô Tô - Xe Máy - Xe Đạp,74448335,Bạt Phủ Áo Trùm Xe Máy Vải Dù Che Mưa Nắng Thời Tiết Khắc Nghiệt Loại Lớn Cho Dòng Xe Tay Ga - Xe Số Thông Dụng - KhoNCC-BatPhuXeMay (Nhiều Màu),139000,Phụ kiện - Chăm sóc xe,1563,422,https://tiki.vn/bat-phu-xe-may-vai-du-bao-mua-nang-thoi-tiet-khac-nghiet-khoncc-batphuxemay-nhieu-mau-p74448331.html?
4.8,SHENGXIN,Ô Tô - Xe Máy - Xe Đạp,79410923,"Yên xe đạp thể thao , Yên xe đạp siêu êm , Chính hãng Sengxin , da PU cao cấp - Tặng kèm chuông 04",189000,Phụ kiện - Chăm sóc xe,358,68,https://tiki.vn/yen-xe-dap-the-thao-yen-xe-dap-sieu-em-chinh-hang-sengxin-da-pu-cao-cap-tang-kem-chuong-04-p79410919.html?
4.5,Karshine,Ô Tô - Xe Máy - Xe Đạp,44241788,Kem đánh bóng sơn xe ô tô (Car Cream) Karshine 110g KA-CC110,42000,Phụ kiện - Chăm sóc xe,544,97,https://tiki.vn/kem-danh-bong-son-xe-o-to-car-cream-karshine-110g-ka-cc110-p272128944.html?
4.8,Amalife,Ô Tô - Xe Máy - Xe Đạp,109123716,Bạt Phủ Áo Trùm Xe Máy Vải Dù Che Mưa Nắng Thời Tiết Khắc Nghiệt Loại Lớn Cho Dòng Xe Tay Ga - Xe Số Thông Dụng,137000,Phụ kiện - Chăm sóc xe,422,97,https://tiki.vn/bat-phu-ao-trum-xe-may-vai-du-che-mua-nang-thoi-tiet-khac-nghiet-loai-lon-cho-dong-xe-tay-ga-xe-so-thong-dung-amalife-p109123711.html?
4.3,TTAUTO,Ô Tô - Xe Máy - Xe Đạp,115651543,"Túi thơm cà phê TTAUTO 100% hạt nguyên chất khử mùi trên ô tô, tủ đồ, văn phòng",50000,Phụ kiện - Chăm sóc xe,441,47,https://tiki.vn/tui-thom-ca-phe-ttauto-100-hat-nguyen-chat-khu-mui-tren-o-to-tu-do-van-phong-p115651541.html?
4.7,3M,Ô Tô - Xe Máy - Xe Đạp,102740319,"Dung dịch dưỡng da, nội thất 3M 39040LT",150000,Phụ kiện - Chăm sóc xe,565,105,https://tiki.vn/dung-dich-duong-da-noi-that-3m-39040lt-p3668317.html?
4.7,GRS,Ô Tô - Xe Máy - Xe Đạp,32833616,Mũ Bảo Hiểm GRS A737K,279000,Phụ kiện - Chăm sóc xe,1179,379,https://tiki.vn/mu-bao-hiem-grs-a737k-p32833612.html?
4.5,Royal,Ô Tô - Xe Máy - Xe Đạp,136823918,"Nón bảo hiểm 3/4 kính âm Royal M139 Đen nhám cao cấp Lót tháo rời, che hết mặt",530000,Phụ kiện - Chăm sóc xe,11,2,https://tiki.vn/non-bao-hiem-3-4-kinh-am-royal-m139-den-nham-cao-cap-lot-thao-roi-che-het-mat-p49472693.html?
4.0,3M,Ô Tô - Xe Máy - Xe Đạp,198522976,Băng keo cường lực 3M 5952 dài 4.5m,65000,Phụ kiện - Chăm sóc xe,6,2,https://tiki.vn/bang-keo-cuong-luc-3m-5952-dai-4-5m-p196009852.html?
4.8,KIOTOOL,Ô Tô - Xe Máy - Xe Đạp,184591749,Túi xe đạp Kiotool treo gắn sườn xe chống nước cao cấp,115000,Phụ kiện - Chăm sóc xe,262,65,https://tiki.vn/tui-xe-dap-kiotool-treo-gan-suon-xe-chong-nuoc-cao-cap-p184591748.html?
5.0,SRT HELMETS,Ô Tô - Xe Máy - Xe Đạp,165996797,"Mũ bảo hiểm nửa đầu SRT ASA-05, nón bảo hiểm 1/2 đầu cao cấp kèm kính UV, phi công freesize 55-61cm, nhiều màu, cá tính - Hàng Chính Hãng",159000,Phụ kiện - Chăm sóc xe,278,67,https://tiki.vn/mu-bao-hiem-nua-dau-srt-asa-05-non-bao-hiem-1-2-dau-cao-cap-kem-kinh-uv-phi-cong-freesize-55-61cm-nhieu-mau-ca-tinh-hang-chinh-hang-p165996775.html?
5.0,KHONCC,Ô Tô - Xe Máy - Xe Đạp,184987596,[An Toàn] Lót Bọc Chân Chống Xe Máy KhoNCC Hàng Chính Hãng - Cao Su Chống Trầy Nền Nhà - Kèm 2 Dây Rút - Chất Liệu Dày Dặn Bền Đẹp - KK-BCCXM,3000,Phụ kiện - Chăm sóc xe,889,60,https://tiki.vn/an-toan-lot-boc-chan-chong-xe-may-khoncc-hang-chinh-hang-cao-su-chong-tray-nen-nha-kem-2-day-rut-chat-lieu-day-dan-ben-dep-kk-bccxm-p184987595.html?
4.7,GRO,Ô Tô - Xe Máy - Xe Đạp,158716940,"Mũ bảo hiểm GRO 3/4 đầu ST06 (T818) hai mẫu kính, thiết kế phong cách trẻ trung, nhiều màu, thời trang cho nam và nữ- Hàng chính hãng",269000,Phụ kiện - Chăm sóc xe,229,84,https://tiki.vn/mu-bao-hiem-gro-3-4-dau-st06-t818-hai-mau-kinh-thiet-ke-phong-cach-tre-trung-nhieu-mau-thoi-trang-cho-nam-va-nu-hang-chinh-hang-p158716928.html?
4.7,Michelin,Ô Tô - Xe Máy - Xe Đạp,6922603,"Máy Bơm Ô tô, Xe hơi Đa Năng Michelin 12266 - Hàng Chính Hãng",1049000,Phụ kiện - Chăm sóc xe,477,73,https://tiki.vn/may-bom-o-to-xe-hoi-da-nang-michelin-12266-p1389309.html?
4.6,Thunder,Ô Tô - Xe Máy - Xe Đạp,3770567,Chai xịt bôi trơn bảo dưỡng sên/ xích xe máy Thunder Chain Lube 400ml,52500,Phụ kiện - Chăm sóc xe,1381,205,https://tiki.vn/chai-xit-boi-tron-bao-duong-sen-xich-xe-may-thunder-chain-lube-400ml-p3770565.html?
4.8,Xiaomi,Ô Tô - Xe Máy - Xe Đạp,63136558,"Bơm lốp ô tô xiaomi 70mai midrive TP03 , Bơm lốp đa năng  , Bơm lốp mini - Hàng nhập khẩu",579000,Phụ kiện - Chăm sóc xe,519,116,https://tiki.vn/bom-lop-o-to-xiaomi-70mai-midrive-tp03-bom-lop-da-nang-bom-lop-mini-hang-nhap-khau-p58244258.html?
4.6,bigbull,Ô Tô - Xe Máy - Xe Đạp,140575067,"Đèn Xe Đạp Năng Lượng Mặt Trời | Đèn Hậu Xe Đạp Giant , Xe Đạp Thể Thao , Xe Đạp MTB | Đèn Solar Energy Hàng Chính Hãng",53000,Phụ kiện - Chăm sóc xe,192,52,https://tiki.vn/den-xe-dap-nang-luong-mat-troi-den-hau-xe-dap-giant-xe-dap-the-thao-xe-dap-mtb-den-solar-energy-hang-chinh-hang-p140575066.html?
4.5,Senfineco,Ô Tô - Xe Máy - Xe Đạp,174217850,Nano chống tụ nước kính ô tô senfineco 9945,200000,Phụ kiện - Chăm sóc xe,103,22,https://tiki.vn/nano-chong-tu-nuoc-kinh-o-to-senfineco-9945-p174217849.html?
4.7,GRS,Ô Tô - Xe Máy - Xe Đạp,3217931,Mũ bảo hiểm nửa đầu GRS A33K,233000,Phụ kiện - Chăm sóc xe,968,210,https://tiki.vn/mu-bao-hiem-nua-dau-grs-a33k-p3217923.html?
4.6,OEM,Ô Tô - Xe Máy - Xe Đạp,65475915,NƯỚC RỬA XE KHÔNG CHẠM KC06 [5 Lít],329000,Phụ kiện - Chăm sóc xe,857,245,https://tiki.vn/nuoc-rua-xe-khong-cham-kc06-5-lit-p65475914.html?
4.7,AUTOSOL,Ô Tô - Xe Máy - Xe Đạp,31513612," Kem đánh bóng kim loại đa dụng inox, đồng, .... Autosol Metal Polish 75ml",80000,Phụ kiện - Chăm sóc xe,2744,223,https://tiki.vn/kem-danh-bong-kim-loai-da-dung-inox-dong-autosol-metal-polish-75ml-p31513611.html?
4.8,KIOTOOL,Ô Tô - Xe Máy - Xe Đạp,193579410,Dầu nhớt tra xích xe đạp Kiotool 60 ml,22000,Phụ kiện - Chăm sóc xe,212,36,https://tiki.vn/dau-nhot-tra-xich-xe-dap-kiotool-60-ml-p193579409.html?
4.7,KIOTOOL,Ô Tô - Xe Máy - Xe Đạp,193567296,Bơm xe máy xe đạp nhỏ gọn Kiotool đầu van đa năng,79000,Phụ kiện - Chăm sóc xe,410,76,https://tiki.vn/bom-xe-may-xe-dap-nho-gon-kiotool-dau-van-da-nang-p193567295.html?
,3M,Ô Tô - Xe Máy - Xe Đạp,272304337,Dung Dịch Chống Bám Nước Trên Kính Xe 3M (200ml),185000,Phụ kiện - Chăm sóc xe,1,,https://tiki.vn/dung-dich-chong-bam-nuoc-tren-kinh-xe-3m-200ml-p1219669.html?
4.3,OEM,Ô Tô - Xe Máy - Xe Đạp,110036948,"Bạt phủ xe ô tô cao cấp, cho xe ôtô 4 chỗ đến 7 chỗ, phản quang,chống nóng, chống nước, có khóa kéo cánh cửa",241000,Phụ kiện - Chăm sóc xe,296,88,https://tiki.vn/bat-phu-xe-o-to-cao-cap-cho-xe-oto-4-cho-den-7-cho-phan-quang-chong-nong-chong-nuoc-co-khoa-keo-canh-cua-p107458507.html?
4.8,Bezen,Ô Tô - Xe Máy - Xe Đạp,146241258,"Bọc khóa smartkey dành cho Honda PCX, Sh và Sh mode 2021- 2022",69000,Phụ kiện - Chăm sóc xe,280,71,https://tiki.vn/boc-khoa-smartkey-danh-cho-honda-pcx-sh-va-sh-mode-2021-2022-p146241256.html?
5.0,3M,Ô Tô - Xe Máy - Xe Đạp,102740292,Bộ 4 chai keo dán đa năng siêu dính nhanh khô - loại no run gel (không chảy) dạng sệt 3M Scotch Super Glue AD113 2g,83165,Phụ kiện - Chăm sóc xe,331,50,https://tiki.vn/bo-4-chai-keo-dan-da-nang-sieu-dinh-nhanh-kho-loai-no-run-gel-khong-chay-dang-set-3m-scotch-super-glue-ad113-2g-p22974266.html?
5.0,Protec,Ô Tô - Xe Máy - Xe Đạp,115599514,Mũ Bảo Hiểm Nửa Đầu Protec Rosa RLW Đơn Màu - Size L,235000,Phụ kiện - Chăm sóc xe,198,68,https://tiki.vn/mu-bao-hiem-nua-dau-protec-rosa-rlw-don-mau-size-l-p115599472.html?
4.3,Mai Lee,Ô Tô - Xe Máy - Xe Đạp,48884881,Chân Đế Gắn Đèn Pin Vào Xe Đạp Xoay 360 Độ Gắn Đầu Phía Trước Ghi Đông Xe Đạp Cao Cấp Mai Lee (Không Kèm Đèn Pin),73000,Phụ kiện - Chăm sóc xe,358,64,https://tiki.vn/chan-de-gan-den-pin-va-den-pha-vao-xe-dap-xoay-360-do-gan-dau-phia-truoc-ghi-dong-xe-dap-cao-cap-mai-lee-hang-chinh-hang-p48884880.html?
4.6,KHONCC,Ô Tô - Xe Máy - Xe Đạp,160907625,"[An Tâm] Khóa Đĩa Chống Trộm KhoNCC Hàng Chính Hãng Cho Xe Máy, Xe Đạp - Cốt Thép Không Gỉ Chống Trộm Cắt - KPD-KX-JinKu-3875 (Màu ngẫu nhiên)",79000,Phụ kiện - Chăm sóc xe,50,9,https://tiki.vn/khoa-dia-xe-p160907624.html?
4.6,Liqui Moly,Ô Tô - Xe Máy - Xe Đạp,77155076,Chai Xịt Chống Chuột - Đuổi Chuột Cho Xe Ô tô - Xe máy Liqui Moly Marten Spray 1515 (200ml),159000,Phụ kiện - Chăm sóc xe,694,121,https://tiki.vn/chai-xit-chong-chuot-duoi-chuot-cho-xe-o-to-xe-may-liqui-moly-marten-spray-1515-200ml-p20586643.html?
5.0,Liqui Moly,Ô Tô - Xe Máy - Xe Đạp,197714092,Nước Rửa Kính Đậm Đặc Liqui Moly 250ml Tỉ Lệ 1:100 Dùng Cho Ô Tô,149000,Phụ kiện - Chăm sóc xe,24,2,https://tiki.vn/nuoc-rua-kinh-dam-dac-liqui-moly-250ml-ti-le-1-100-dung-cho-o-to-p155753486.html?
4.7,Ekokemika,Ô Tô - Xe Máy - Xe Đạp,38357273,Nước Rửa Xe Không Chạm Ekokemika Italy Bio 45 - (1l) - Hàng Chính Hãng,245000,Phụ kiện - Chăm sóc xe,512,92,https://tiki.vn/nuo-c-rua-xe-khong-cham-ekokemika-italy-bio-45-1l-hang-chinh-hang-p38357272.html?
4.5,3M,Ô Tô - Xe Máy - Xe Đạp,102740350,Khăn lau ô tô chuyên dụng Microfiber 3M 36x36cm - màu vàng,24000,Phụ kiện - Chăm sóc xe,284,14,https://tiki.vn/khan-lau-o-to-chuyen-dung-microfiber-3m-36x36cm-mau-vang-p44259453.html?
5.0,VINFAST,Ô Tô - Xe Máy - Xe Đạp,176733673,Xe máy điện VinFast Klara S (2022),35000000,Xe điện,162,57,https://tiki.vn/xe-may-dien-vinfast-klara-s-2022-p176733663.html?
4.6,GRS,Ô Tô - Xe Máy - Xe Đạp,3262165,"Mũ Bảo Hiểm GRS A966 kính giấu, tháo lót",351000,Phụ kiện - Chăm sóc xe,565,175,https://tiki.vn/mu-bao-hiem-grs-a966-kinh-giau-thao-lot-p3262161.html?
4.7,KIOTOOL,Ô Tô - Xe Máy - Xe Đạp,164554381,Giá để chân sau xe đạp Kiotool chịu tải gấp gọn bộ 2 chiếc,35000,Phụ kiện - Chăm sóc xe,330,55,https://tiki.vn/gia-de-chan-sau-xe-dap-kiotool-chiu-tai-gap-gon-bo-2-chiec-p164554380.html?
4.5,Hatsu,Ô Tô - Xe Máy - Xe Đạp,206652604,"Đèn Led hậu xe đạp - Sạc USB - Chống nước - Đèn hậu xe đạp giant, xe đạp thể thao, xe đạp MTB ",75000,Phụ kiện - Chăm sóc xe,17,4,https://tiki.vn/den-led-hau-xe-dap-sac-usb-chong-nuoc-den-hau-xe-dap-giant-xe-dap-the-thao-xe-dap-mtb-p178114569.html?
5.0,3M,Ô Tô - Xe Máy - Xe Đạp,102740325,Băng keo cường lực dán đồ chơi xe hơi 3M 4229P 20mmx10m (Đỏ),125000,Phụ kiện - Chăm sóc xe,272,40,https://tiki.vn/bang-keo-cuong-luc-dan-do-choi-xe-hoi-3m-4229p-20mmx10m-do-p28108147.html?
4.7,Sonax,Ô Tô - Xe Máy - Xe Đạp,76101898,Nước rửa xe đậm đặc Sonax Gloss Shampoo 314300 1L  ,149000,Phụ kiện - Chăm sóc xe,193,57,https://tiki.vn/nuoc-rua-xe-dam-dac-sonax-gloss-shampoo-314300-1l-p7295755.html?
4.3,Flamingo,Ô Tô - Xe Máy - Xe Đạp,59050896,Bình Xịt Vệ Sinh Ghế Da Ô Tô - Đồ Da Flamingo,45864,Phụ kiện - Chăm sóc xe,546,112,https://tiki.vn/binh-xit-ve-sinh-ghe-da-o-to-do-da-flamingo-p58618778.html?
4.6,KIOTOOL,Ô Tô - Xe Máy - Xe Đạp,164554218,Kệ Yên Sau Gác Ba Ga  Kiotool Gắn Thêm Phía Sau Cho Xe Đạp Vào Cốt Yên cho xe đạp địa hình và leo núi,245000,Phụ kiện - Chăm sóc xe,155,41,https://tiki.vn/ke-yen-sau-gac-ba-ga-kiotool-gan-them-phia-sau-cho-xe-dap-vao-cot-yen-cho-xe-dap-dia-hinh-va-leo-nui-p164554217.html?
4.8,Bosch,Ô Tô - Xe Máy - Xe Đạp,96083221,Máy sạc bình ắc quy cho ô tô xe máy Bosch C3 - Hàng chính hãng,1595000,Phụ kiện - Chăm sóc xe,180,52,https://tiki.vn/may-sac-binh-ac-quy-cho-o-to-xe-may-bosch-c3-hang-chinh-hang-p48905443.html?
4.6,TÂM LUÂN Chổi lau ôtô tẩm dầu,Ô Tô - Xe Máy - Xe Đạp,128131719,"Khăn lau ô tô đa năng microfiber xám không để lại bụi vải, không để lại vệt nước, khổ to, không phai màu TÂM LUÂN Chổi lau tẩm dầu - Hàng chính hãng",35000,Phụ kiện - Chăm sóc xe,963,84,https://tiki.vn/khan-lau-o-to-da-nang-microfiber-xam-khong-de-lai-bui-vai-khong-de-lai-vet-nuoc-kho-to-khong-phai-mau-tam-luan-choi-lau-tam-dau-hang-chinh-hang-p270677877.html?
4.7,KHONCC,Ô Tô - Xe Máy - Xe Đạp,76379563,"[Loại Lớn - Dày] Áo Bạt Phủ Trùm Xe Máy KhoNCC Che Mưa Nắng Dòng Xe Lớn SH 125 150i , Moto Z1000 - NQL-BPXMT-Z1K - Hàng Chính Hãng (Xanh Đen)",159000,Phụ kiện - Chăm sóc xe,948,276,https://tiki.vn/loai-lon-day-ao-bat-phu-trum-xe-may-khoncc-che-mua-nang-dong-xe-lon-sh-125-150i-moto-z1000-nql-bpxmt-z1k-hang-chinh-hang-xanh-den-p76379559.html?
5.0,Bosch,Ô Tô - Xe Máy - Xe Đạp,96083220,Máy sạc bình ắc quy cho ô tô xe máy Bosch C7 - Hàng chính hãng,2509000,Phụ kiện - Chăm sóc xe,186,59,https://tiki.vn/may-sac-binh-ac-quy-cho-o-to-xe-may-bosch-c7-hang-chinh-hang-p48905197.html?
4.8,SPRAYKING,Ô Tô - Xe Máy - Xe Đạp,178082166,"Chai xịt phục hồi nhựa nhám, nhựa đen, dưỡng đen dàn nhám Sprayking Plastic Shine 400ml, dàn áo phai màu",50000,Phụ kiện - Chăm sóc xe,130,26,https://tiki.vn/chai-xit-phu-c-ho-i-nhu-a-nha-m-nhua-den-du-o-ng-den-da-n-nha-m-sprayking-plastic-shine-400ml-dan-ao-phai-mau-p178082163.html?
4.8,Ekokemika,Ô Tô - Xe Máy - Xe Đạp,36273204,"NƯỚc RỬa KÍnh Ô TÔ TẠo HiỆu Ứng Nano XuẤt XỨ ChÂu Âu, HƯƠng Hoa OẢi HƯƠng Xglass Lavanda (3.2l) - Hàng Chính Hãng",145000,Phụ kiện - Chăm sóc xe,404,83,https://tiki.vn/nuoc-rua-kinh-o-to-tao-hieu-ung-nano-xuat-xu-chau-au-huong-hoa-oai-huong-xglass-lavanda-3-2l-hang-chinh-hang-p36273203.html?
4.5,OUFU,Ô Tô - Xe Máy - Xe Đạp,72457701,Chai Xịt Vệ Sinh Ghế Da Nội Thất Ô Tô OUFU AF-1101 720ml,42000,Phụ kiện - Chăm sóc xe,156,16,https://tiki.vn/chai-xit-ve-sinh-ghe-da-noi-that-o-to-oufu-af-1101-720ml-p51511288.html?
4.5,3M,Ô Tô - Xe Máy - Xe Đạp,102740321,"Chai xịt chống chuột, đuổi chuột chuyên dụng 3M 3M-RRC tặng kèm 1 lá thơm mùi ngẫu nhiên",170000,Phụ kiện - Chăm sóc xe,443,75,https://tiki.vn/chai-xit-chong-chuot-duoi-chuot-chuyen-dung-3m-3m-rrc-tang-kem-1-la-thom-mui-ngau-nhien-p63818025.html?
4.6,Andes,Ô Tô - Xe Máy - Xe Đạp,178781341,Mũ Bảo Hiểm Nửa Đầu Kính Ẩn ANDES 181 - Nhiều Màu - Cao Cấp,389000,Phụ kiện - Chăm sóc xe,41,5,https://tiki.vn/mu-bao-hiem-nua-dau-kinh-an-andes-181-nhieu-mau-cao-cap-p128935254.html?
4.7,KIOTOOL,Ô Tô - Xe Máy - Xe Đạp,129228639,Bơm xe máy đạp chân Kiotool KP02 Bassic loại 2 xi lanh - Đồ bơm xe máy xe đạp ô tô nhỏ gọn áp lực lớn 8 bar có thể  đút cốp xe máy,224000,Phụ kiện - Chăm sóc xe,231,62,https://tiki.vn/bom-xe-may-dap-chan-kiotool-kp02-bassic-loai-2-xi-lanh-do-bom-xe-may-xe-dap-o-to-nho-gon-ap-luc-lon-8-bar-co-the-dut-cop-xe-may-p129228638.html?
4.8,Đại Nam Sport,Ô Tô - Xe Máy - Xe Đạp,183562227,Mũ Bảo Hiểm Xe Đạp Sợi Cacbon Siêu Nhẹ Chống Va Đập Điều Chỉnh Kích Thước Đại Nam Sport,196000,Phụ kiện - Chăm sóc xe,177,38,https://tiki.vn/mu-bao-hiem-xe-dap-soi-cacbon-sieu-nhe-chong-va-dap-dieu-chinh-kich-thuoc-dai-nam-sport-p183562223.html?
4.5,OEM,Ô Tô - Xe Máy - Xe Đạp,110382960,"Bảng Ghi Số Điện Thoại Ô Tô, Thẻ Đỗ Xe Hiển Thị Số Điện Thoại Gắn Taplo Xe Hơi,Ô Tô Tiện Lợi",8500,Phụ kiện - Chăm sóc xe,374,65,https://tiki.vn/bang-ghi-so-dien-thoai-o-to-the-do-xe-hien-thi-so-dien-thoai-gan-taplo-xe-hoi-o-to-tien-loi-p56197070.html?
4.8,Chita Helmets,Ô Tô - Xe Máy - Xe Đạp,56318837,Mũ bảo hiểm Chita 1/2 - CT6B1 Nón cặp Tem chìa khóa- ổ khóa,182000,Phụ kiện - Chăm sóc xe,157,49,https://tiki.vn/mu-bao-hiem-chita-1-2-ct6b1-non-cap-tem-chia-khoa-o-khoa-p56318825.html?
5.0,Hatsu,Ô Tô - Xe Máy - Xe Đạp,206659620,Bơm xe đạp cầm tay mini treo xe LC - Hợp kim nhôm - Xách tay siêu nhẹ - hỗ trợ van Mỹ và van Pháp,149000,Phụ kiện - Chăm sóc xe,12,4,https://tiki.vn/bom-xe-dap-cam-tay-mini-treo-xe-lc-hop-kim-nhom-xach-tay-sieu-nhe-ho-tro-van-my-va-van-phap-p178832716.html?
4.5,OEM,Ô Tô - Xe Máy - Xe Đạp,174542847,"Chai xịt tẩy nội thất ghế da, nỉ ô tô - văn phòng FOAM CLEANER",54000,Phụ kiện - Chăm sóc xe,97,8,https://tiki.vn/chai-xit-tay-noi-that-ghe-da-ni-o-to-van-phong-foam-cleaner-p116768956.html?
5.0,Sonax,Ô Tô - Xe Máy - Xe Đạp,189176875,Dung dịch vệ sinh nội thất xe Sonax 321200 500ml,179000,Phụ kiện - Chăm sóc xe,13,1,https://tiki.vn/dung-dich-ve-sinh-noi-that-xe-sonax-321200-500ml-p5483493.html?
4.5,OEM,Ô Tô - Xe Máy - Xe Đạp,78957929,"Bộ Gối Tựa Đầu, Lưng Ô Tô 100% Cao Su Non Đặc Biệt Bọc Da Cao Cấp XG-NNSM01",263000,Phụ kiện - Chăm sóc xe,169,44,https://tiki.vn/bo-goi-tua-dau-lung-o-to-100-cao-su-non-dac-biet-boc-da-cao-cap-xg-nnsm01-p73521963.html?
4.6,3M,Ô Tô - Xe Máy - Xe Đạp,192117425,Xà bông rửa xe siêu bọt 3M Car Wash With Wax PN39000W- 1Lít,205000,Phụ kiện - Chăm sóc xe,122,17,https://tiki.vn/xa-bong-rua-xe-sieu-bot-3m-car-wash-with-wax-pn39000w-1lit-p192117424.html?
5.0,Protec,Ô Tô - Xe Máy - Xe Đạp,137001390,"[Tặng Chuông Xe Đạp Bọ Rùa Ngộ Nghĩnh] Mũ Bảo Hiểm Xe Đạp Trẻ Em, Nón Bảo Hiểm Chơi Thể Thao, Trượt Patin Cao Cấp Protec Smile W024 - Hàng Chính Hãng",335000,Phụ kiện - Chăm sóc xe,220,58,https://tiki.vn/tang-chuong-xe-dap-bo-rua-ngo-nghinh-mu-bao-hiem-xe-dap-tre-em-non-bao-hiem-choi-the-thao-truot-patin-cao-cap-protec-smile-w024-hang-chinh-hang-p137001339.html?
4.5,tianxi,Ô Tô - Xe Máy - Xe Đạp,78017032,Máy sạc bình ắc quy 12V có chức năng khử sunfat sạc từ 4-100Ah TIANYE thông minh tự ngắt khi đầy dòng sạc 6A sạc bình ắc quy 12V sạc bình ắc quy ô tô sạc bình ắc quy xe máy(Vàng),175000,Phụ kiện - Chăm sóc xe,390,113,https://tiki.vn/may-sac-binh-ac-quy-12v-co-chuc-nang-khu-sunfat-sac-tu-4-100ah-tianye-thong-minh-tu-ngat-khi-day-dong-sac-6a-sac-binh-ac-quy-12v-sac-binh-ac-quy-o-to-sac-binh-ac-quy-xe-may-vang-p78017031.html?
4.7,3M,Ô Tô - Xe Máy - Xe Đạp,147080187,"Miếng mút rửa xe bọt biển tạo bọt, siêu mịn  3M",58800,Phụ kiện - Chăm sóc xe,125,6,https://tiki.vn/mieng-mut-rua-xe-bot-bien-tao-bot-sieu-min-3m-p147080186.html?
4.5,Ekokemika,Ô Tô - Xe Máy - Xe Đạp,16287858,Dung DỊch Rửa Xe Không Chạm Bio 30 - (1l) - Hàng Chính Hãng,150000,Phụ kiện - Chăm sóc xe,630,97,https://tiki.vn/dung-dich-ru-a-xe-khong-cha-m-bio-30-1l-hang-chinh-hang-p16287857.html?
4.8,KIOTOOL,Ô Tô - Xe Máy - Xe Đạp,193568480,Đèn xe đạp Kiotool thế hệ mới nhiều chế độ sáng chống nước,125000,Phụ kiện - Chăm sóc xe,157,29,https://tiki.vn/den-xe-dap-kiotool-the-he-moi-nhieu-che-do-sang-chong-nuoc-p193568479.html?
4.5,Baseus,Ô Tô - Xe Máy - Xe Đạp,140821080,Giá Đỡ Điện Thoại Gắn Trên Cửa Gió Điều Hòa Ô Tô Baseus SUYL-D01,249499,Phụ kiện - Chăm sóc xe,78,27,https://tiki.vn/gia-do-dien-thoai-gan-tren-cua-gio-dieu-hoa-o-to-baseus-suyl-d01-p10152416.html?
